area_level,area_level_label,area_id,area_name,sex,indicator,indicator_label,mean,se,median,mode,lower,upper
0,Country,MWI,Malawi,both,plhiv,PLHIV,1006632.56295478,9179.10449576261,1006782.34771446,1002246.00381005,988509.217556412,1025684.54598466
0,Country,MWI,Malawi,female,plhiv,PLHIV,621234.020376803,4844.52069494866,621186.27261477,618874.460449349,612120.58183134,631398.431627985
0,Country,MWI,Malawi,male,plhiv,PLHIV,385398.542577978,4766.18618124499,385366.293930426,383339.611145318,375845.328809326,394465.198925321
0,Country,MWI,Malawi,both,unaware_plhiv_num,Number PLHIV unaware,59520.3630712395,5869.99391708999,59336.1006625371,57686.3238973826,48645.799756747,72454.394721826
0,Country,MWI,Malawi,female,unaware_plhiv_num,Number PLHIV unaware,16265.2432890727,1602.72351485,16180.3241023471,15766.6773461413,13301.2889306702,19638.9741861137
0,Country,MWI,Malawi,male,unaware_plhiv_num,Number PLHIV unaware,43255.1197821668,4482.22984729191,42973.3945381089,41910.9112735022,34992.9843014541,53026.2887763849
0,Country,MWI,Malawi,both,aware_plhiv_num,Number PLHIV aware,947112.199883541,1758.19148010458,947153.798681868,945239.531853601,943267.565213586,950215.82947657
0,Country,MWI,Malawi,female,aware_plhiv_num,Number PLHIV aware,604968.777087731,1090.35833578568,604935.237469792,604087.072883142,602919.15199144,607117.171448756
0,Country,MWI,Malawi,male,aware_plhiv_num,Number PLHIV aware,342143.422795811,1474.48009552575,342236.004115636,341151.664808423,338979.48599647,344687.036582503
1,Region,MWI_1_1,Northern,both,plhiv,PLHIV,100651.942190566,1587.18451656902,100597.966065889,100101.19304518,97605.393880858,103787.596396568
1,Region,MWI_1_1,Northern,female,plhiv,PLHIV,59665.0807901948,868.346353417863,59660.8426291257,59372.3225194164,58003.589846035,61342.1960941695
1,Region,MWI_1_1,Northern,male,plhiv,PLHIV,40986.861400371,788.760545196843,40972.4652297065,40725.5293340327,39518.6066337145,42513.6250331163
1,Region,MWI_1_1,Northern,both,unaware_plhiv_num,Number PLHIV unaware,6563.65248043246,876.353127401895,6508.83769838174,6333.92253783076,5058.99628570102,8548.22629452715
1,Region,MWI_1_1,Northern,female,unaware_plhiv_num,Number PLHIV unaware,1740.77809591234,234.447213054426,1722.99225838164,1679.60150324392,1334.35339236081,2266.46671752362
1,Region,MWI_1_1,Northern,male,unaware_plhiv_num,Number PLHIV unaware,4822.87438452012,671.690280215173,4755.08990331145,4655.14908550081,3674.28914765136,6259.64703890926
1,Region,MWI_1_1,Northern,both,aware_plhiv_num,Number PLHIV aware,94088.2897101333,831.339935561453,94075.6203118874,93846.9960833469,92451.8356592827,95673.8093957374
1,Region,MWI_1_1,Northern,female,aware_plhiv_num,Number PLHIV aware,57924.3026942824,515.231434018666,57916.9580116716,57810.7833292956,56936.021116229,58929.8432064613
1,Region,MWI_1_1,Northern,male,aware_plhiv_num,Number PLHIV aware,36163.9870158509,379.017572401393,36152.4868819517,36036.1684611607,35446.2230389399,36912.5702523878
1,Region,MWI_1_2,Central,both,plhiv,PLHIV,281896.641959179,4312.89433420409,282005.595669788,280424.716355873,273539.708900103,290205.340201017
1,Region,MWI_1_2,Central,female,plhiv,PLHIV,168771.319587244,2410.49851712282,168878.1875085,167981.466829338,164222.305708345,173471.194364791
1,Region,MWI_1_2,Central,male,plhiv,PLHIV,113125.322371935,2059.38905112629,113130.574929063,112434.161280636,109007.240748457,116992.981983488
1,Region,MWI_1_2,Central,both,unaware_plhiv_num,Number PLHIV unaware,18119.9790080432,2233.87645461425,18047.7392324167,17525.8858632797,14067.5015135318,22460.72884185
1,Region,MWI_1_2,Central,female,unaware_plhiv_num,Number PLHIV unaware,4765.49411199115,587.049331498231,4741.05687704235,4610.39373882177,3721.99729718379,5900.14762143132
1,Region,MWI_1_2,Central,male,unaware_plhiv_num,Number PLHIV unaware,13354.484896052,1723.37267950707,13266.0722863356,12911.5458239165,10194.6677946734,16847.9748643234
1,Region,MWI_1_2,Central,both,aware_plhiv_num,Number PLHIV aware,263776.662951136,2429.14260403384,263705.137346601,263111.582006685,259236.809299135,268622.670853159
1,Region,MWI_1_2,Central,female,aware_plhiv_num,Number PLHIV aware,164005.825475253,1589.10156734825,163920.902467105,163679.86929791,160989.973214631,167181.769633491
1,Region,MWI_1_2,Central,male,aware_plhiv_num,Number PLHIV aware,99770.8374758832,984.282332274203,99808.941137989,99431.6219172953,97773.3700674384,101763.819446469
1,Region,MWI_1_3,Southern,both,plhiv,PLHIV,624083.978805036,5511.1301396455,624216.772084767,621720.050605482,613114.887625478,634954.873636969
1,Region,MWI_1_3,Southern,female,plhiv,PLHIV,392797.619999365,3078.43636408349,392774.538182518,391522.132909903,386336.675810977,398702.629036932
1,Region,MWI_1_3,Southern,male,plhiv,PLHIV,231286.358805672,2743.66387264666,231353.024992539,230179.37632621,225947.126213897,236770.316659549
1,Region,MWI_1_3,Southern,both,unaware_plhiv_num,Number PLHIV unaware,34836.7315827638,3240.50223677864,34628.8829208592,33825.4980167638,28715.1837854995,41972.120728831
1,Region,MWI_1_3,Southern,female,unaware_plhiv_num,Number PLHIV unaware,9758.97108116921,908.152975112541,9704.84052282641,9477.07008636835,8089.96691218438,11750.8819490268
1,Region,MWI_1_3,Southern,male,unaware_plhiv_num,Number PLHIV unaware,25077.7605015946,2474.71950546436,25001.9922534809,24343.9182451681,20562.3911003823,30499.9191068221
1,Region,MWI_1_3,Southern,both,aware_plhiv_num,Number PLHIV aware,589247.247222272,2359.36862025591,589250.076705921,588280.405509835,584340.657361788,593714.2904834
1,Region,MWI_1_3,Southern,female,aware_plhiv_num,Number PLHIV aware,383038.648918195,1598.49871815142,383026.171320411,382596.015689703,379842.26769257,386149.662909797
1,Region,MWI_1_3,Southern,male,aware_plhiv_num,Number PLHIV aware,206208.598304077,1090.86777694975,206245.936109833,205683.778530645,203994.11130477,208208.671095658
2,Zone,MWI_2_1,Northern,both,plhiv,PLHIV,100651.942190566,1587.18451656902,100597.966065889,100101.19304518,97605.393880858,103787.596396568
2,Zone,MWI_2_1,Northern,female,plhiv,PLHIV,59665.0807901948,868.346353417863,59660.8426291257,59372.3225194164,58003.589846035,61342.1960941695
2,Zone,MWI_2_1,Northern,male,plhiv,PLHIV,40986.861400371,788.760545196843,40972.4652297065,40725.5293340327,39518.6066337145,42513.6250331163
2,Zone,MWI_2_1,Northern,both,unaware_plhiv_num,Number PLHIV unaware,6563.65248043246,876.353127401895,6508.83769838174,6333.92253783076,5058.99628570102,8548.22629452715
2,Zone,MWI_2_1,Northern,female,unaware_plhiv_num,Number PLHIV unaware,1740.77809591234,234.447213054426,1722.99225838164,1679.60150324392,1334.35339236081,2266.46671752362
2,Zone,MWI_2_1,Northern,male,unaware_plhiv_num,Number PLHIV unaware,4822.87438452012,671.690280215173,4755.08990331145,4655.14908550081,3674.28914765136,6259.64703890926
2,Zone,MWI_2_1,Northern,both,aware_plhiv_num,Number PLHIV aware,94088.2897101333,831.339935561453,94075.6203118874,93846.9960833469,92451.8356592827,95673.8093957374
2,Zone,MWI_2_1,Northern,female,aware_plhiv_num,Number PLHIV aware,57924.3026942824,515.231434018666,57916.9580116716,57810.7833292956,56936.021116229,58929.8432064613
2,Zone,MWI_2_1,Northern,male,aware_plhiv_num,Number PLHIV aware,36163.9870158509,379.017572401393,36152.4868819517,36036.1684611607,35446.2230389399,36912.5702523878
2,Zone,MWI_2_2,Central Eastern,both,plhiv,PLHIV,76818.2732101095,2403.85245794712,76851.7713861431,76262.3578612318,72208.4052317158,81538.4611555624
2,Zone,MWI_2_2,Central Eastern,female,plhiv,PLHIV,46157.3103554152,1420.25972689752,46194.4170753707,45851.4616754768,43490.3322359967,48837.3806596135
2,Zone,MWI_2_2,Central Eastern,male,plhiv,PLHIV,30660.9628546943,1018.41265592877,30663.2487969791,30407.9778597161,28673.0719441819,32635.6051162037
2,Zone,MWI_2_2,Central Eastern,both,unaware_plhiv_num,Number PLHIV unaware,4811.94743502802,676.93856456974,4760.97316350678,4642.70094802581,3613.5949137725,6211.290902076
2,Zone,MWI_2_2,Central Eastern,female,unaware_plhiv_num,Number PLHIV unaware,1306.2017268813,184.717568422077,1295.24447868887,1260.35990198127,978.252853421111,1694.28837479609
2,Zone,MWI_2_2,Central Eastern,male,unaware_plhiv_num,Number PLHIV unaware,3505.74570814673,511.770998588492,3461.83572885055,3382.01209160511,2600.06182297292,4558.14869519894
2,Zone,MWI_2_2,Central Eastern,both,aware_plhiv_num,Number PLHIV aware,72006.3257750815,2057.4319012459,71981.0177763956,71675.4161519896,68017.1364404282,76061.0133436154
2,Zone,MWI_2_2,Central Eastern,female,aware_plhiv_num,Number PLHIV aware,44851.1086285339,1286.71293484333,44827.4087836283,44672.6792773615,42396.106010245,47314.9676981139
2,Zone,MWI_2_2,Central Eastern,male,aware_plhiv_num,Number PLHIV aware,27155.2171465476,791.408633229318,27170.2727606054,27002.4707696768,25628.2289476663,28709.2091575901
2,Zone,MWI_2_3,Central Western,both,plhiv,PLHIV,205078.36874907,4090.32810252999,205170.105263221,204162.686528889,197147.959298355,213203.16134878
2,Zone,MWI_2_3,Central Western,female,plhiv,PLHIV,122614.009231829,2368.19356675151,122664.898141447,122130.344810073,118219.687133518,127308.021292177
2,Zone,MWI_2_3,Central Western,male,plhiv,PLHIV,82464.3595172409,1830.6568321539,82474.6405109563,82026.0941679838,78801.5544245486,86029.1541357812
2,Zone,MWI_2_3,Central Western,both,unaware_plhiv_num,Number PLHIV unaware,13308.0315730151,1743.92620036721,13185.084375173,12883.1079278874,10223.56062237,16707.9064045039
2,Zone,MWI_2_3,Central Western,female,unaware_plhiv_num,Number PLHIV unaware,3459.29238510985,452.644282109085,3437.88703972634,3349.881257653,2656.28949869779,4352.54059819811
2,Zone,MWI_2_3,Central Western,male,unaware_plhiv_num,Number PLHIV unaware,9848.73918790529,1347.86036256038,9780.19564513225,9529.56318659814,7488.57398231647,12629.7881766379
2,Zone,MWI_2_3,Central Western,both,aware_plhiv_num,Number PLHIV aware,191770.337176055,2961.1493108882,191763.48560943,191436.762926797,186043.804218174,197760.586865505
2,Zone,MWI_2_3,Central Western,female,aware_plhiv_num,Number PLHIV aware,119154.716846719,1927.40186818102,119140.89432396,119007.944195349,115324.359262481,122904.371854059
2,Zone,MWI_2_3,Central Western,male,aware_plhiv_num,Number PLHIV aware,72615.6203293356,1111.34173748492,72589.0616863013,72428.9502368261,70476.3078452655,74880.2091772558
2,Zone,MWI_2_4,South Eastern,both,plhiv,PLHIV,305793.043180835,4231.61352533582,305846.501290373,304747.518978024,297419.965938344,314013.433528116
2,Zone,MWI_2_4,South Eastern,female,plhiv,PLHIV,197812.898433564,2597.5157004966,197837.095533471,197244.535228283,192531.205585374,202806.188436915
2,Zone,MWI_2_4,South Eastern,male,plhiv,PLHIV,107980.144747271,1753.28208173706,108013.299620035,107493.442232969,104589.963850361,111461.735944181
2,Zone,MWI_2_4,South Eastern,both,unaware_plhiv_num,Number PLHIV unaware,14905.3303157109,1660.64961304452,14876.570219667,14474.6603834645,11787.8292397366,18485.6554591143
2,Zone,MWI_2_4,South Eastern,female,unaware_plhiv_num,Number PLHIV unaware,4422.32350726349,493.131497710346,4404.07149966298,4296.64904997028,3530.78252810402,5465.72733736701
2,Zone,MWI_2_4,South Eastern,male,unaware_plhiv_num,Number PLHIV unaware,10483.0068084474,1226.59966505274,10428.2531470219,10171.1356130485,8262.82001130278,13201.672379857
2,Zone,MWI_2_4,South Eastern,both,aware_plhiv_num,Number PLHIV aware,290887.712865124,3264.31396306881,290951.300186421,290451.747292554,284596.083706484,297475.37693305
2,Zone,MWI_2_4,South Eastern,female,aware_plhiv_num,Number PLHIV aware,193390.5749263,2173.85885531077,193393.876721208,193193.542856442,189181.248209793,197732.14247041
2,Zone,MWI_2_4,South Eastern,male,aware_plhiv_num,Number PLHIV aware,97497.1379388239,1161.95272157177,97490.1078573825,97256.9938742847,95235.2850176402,99748.8910751074
2,Zone,MWI_2_5,South Western,both,plhiv,PLHIV,318290.935624201,3839.2499624688,318313.762078817,316972.041784254,310961.359400411,325959.084677249
2,Zone,MWI_2_5,South Western,female,plhiv,PLHIV,194984.721565801,2223.75096256901,194996.311398656,194277.435197502,190851.770227777,199297.553320016
2,Zone,MWI_2_5,South Western,male,plhiv,PLHIV,123306.2140584,1802.47182009265,123240.32366189601,122685.927796547,119913.6920062,126819.858511521
2,Zone,MWI_2_5,South Western,both,unaware_plhiv_num,Number PLHIV unaware,19931.4012670529,1885.46601591114,19894.0037023252,19350.7441255885,16590.0812565569,23963.560484725
2,Zone,MWI_2_5,South Western,female,unaware_plhiv_num,Number PLHIV unaware,5336.64757390571,505.846571524685,5316.88791451187,5180.4274807657,4468.13496185726,6421.33726014069
2,Zone,MWI_2_5,South Western,male,unaware_plhiv_num,Number PLHIV unaware,14594.7536931472,1464.97400707317,14543.5275938921,14172.7615768211,11935.6903486931,17745.5488517475
2,Zone,MWI_2_5,South Western,both,aware_plhiv_num,Number PLHIV aware,298359.534357149,2402.54296648147,298331.636034604,297828.354216298,293322.180516085,303036.895057079
2,Zone,MWI_2_5,South Western,female,aware_plhiv_num,Number PLHIV aware,189648.073991895,1596.22552952506,189664.847139776,189402.101376407,186535.902043029,192709.356368516
2,Zone,MWI_2_5,South Western,male,aware_plhiv_num,Number PLHIV aware,108711.460365253,936.095110603287,108708.027439524,108426.826865094,106820.044334225,110502.3675992
3,District,MWI_3_01,Chitipa,both,plhiv,PLHIV,6008.26209757137,467.810810438399,5968.02083234407,5961.15741895888,5165.23386319683,6936.82671692494
3,District,MWI_3_01,Chitipa,female,plhiv,PLHIV,3523.01939635489,276.491304429864,3509.38618140406,3496.92036004935,3016.07669224667,4075.36500327364
3,District,MWI_3_01,Chitipa,male,plhiv,PLHIV,2485.24270121648,196.246698133234,2468.11440186768,2464.07651010607,2122.43174077834,2882.78635242242
3,District,MWI_3_01,Chitipa,both,unaware_plhiv_num,Number PLHIV unaware,397.42970218435,89.960771129068,386.932849767128,380.342860975798,246.586641538836,595.067864589317
3,District,MWI_3_01,Chitipa,female,unaware_plhiv_num,Number PLHIV unaware,104.824634474252,24.0661717029471,102.69220108877,100.234791085717,65.1211288494751,158.339394968543
3,District,MWI_3_01,Chitipa,male,unaware_plhiv_num,Number PLHIV unaware,292.605067710098,67.6150833241119,283.093998875008,280.383358678144,178.667793619004,438.454756195253
3,District,MWI_3_01,Chitipa,both,aware_plhiv_num,Number PLHIV aware,5610.83239538702,418.16189801198,5587.59931771755,5586.42461647078,4847.02402885004,6449.14324424222
3,District,MWI_3_01,Chitipa,female,aware_plhiv_num,Number PLHIV aware,3418.19476188064,259.202524515333,3399.96514297468,3405.14251536175,2955.30028521741,3931.23233717693
3,District,MWI_3_01,Chitipa,male,aware_plhiv_num,Number PLHIV aware,2192.63763350638,162.998360346487,2179.1531051763,2181.26995641813,1901.31854523076,2526.5043061931
3,District,MWI_3_02,Karonga,both,plhiv,PLHIV,17521.5188617524,640.243175901124,17527.2560058265,17451.693228282,16319.0001655273,18816.6325403969
3,District,MWI_3_02,Karonga,female,plhiv,PLHIV,10692.1307594269,376.888243262955,10673.1098202624,10655.0351877329,9970.19970594986,11469.8698095752
3,District,MWI_3_02,Karonga,male,plhiv,PLHIV,6829.38810232545,279.313082198013,6828.72252000393,6796.11582983352,6305.19435256298,7391.00787876677
3,District,MWI_3_02,Karonga,both,unaware_plhiv_num,Number PLHIV unaware,1037.82967608665,211.639025591908,1015.51761894939,1003.84517264071,694.135040170428,1505.67960608952
3,District,MWI_3_02,Karonga,female,unaware_plhiv_num,Number PLHIV unaware,289.763443743603,59.4416825564561,283.182260747142,280.357127916996,193.110165148381,418.326991986298
3,District,MWI_3_02,Karonga,male,unaware_plhiv_num,Number PLHIV unaware,748.066232343045,158.601561338966,733.759150486269,723.216203462255,484.432030762543,1106.97597851627
3,District,MWI_3_02,Karonga,both,aware_plhiv_num,Number PLHIV aware,16483.6891856657,520.476266051645,16481.5631244513,16460.8881328706,15477.99335696,17520.9824334079
3,District,MWI_3_02,Karonga,female,aware_plhiv_num,Number PLHIV aware,10402.3673156833,324.489201383508,10392.8540988944,10393.2290949233,9759.28599611805,11046.0875033976
3,District,MWI_3_02,Karonga,male,aware_plhiv_num,Number PLHIV aware,6081.32186998241,207.365442604991,6081.90925104858,6067.61683546947,5671.57820399401,6484.10547822079
3,District,MWI_3_03,Nkhatabay,both,plhiv,PLHIV,15436.7018922693,1251.74368098763,15435.9328453961,15394.9371125669,13144.7390425544,18002.0625932442
3,District,MWI_3_03,Nkhatabay,female,plhiv,PLHIV,8946.98441350355,721.930686603484,8950.10191077925,8927.64060788887,7617.19452152037,10386.8580745197
3,District,MWI_3_03,Nkhatabay,male,plhiv,PLHIV,6489.71747876572,536.675493682606,6492.38940563231,6466.82472316061,5524.15953355663,7581.64984200592
3,District,MWI_3_03,Nkhatabay,both,unaware_plhiv_num,Number PLHIV unaware,999.873326020875,198.197903085673,987.362404789875,970.200292044306,645.479652332274,1429.736982156
3,District,MWI_3_03,Nkhatabay,female,unaware_plhiv_num,Number PLHIV unaware,260.71118068458,52.4160019167857,256.85061267167,252.751645881019,169.523739992253,372.060943086149
3,District,MWI_3_03,Nkhatabay,male,unaware_plhiv_num,Number PLHIV unaware,739.162145336295,149.035725871179,734.768871229871,718.15780375438,476.995171319169,1055.24640250916
3,District,MWI_3_03,Nkhatabay,both,aware_plhiv_num,Number PLHIV aware,14436.8285662484,1159.81222989614,14460.0727638718,14434.7950631646,12317.2949734143,16703.9283477591
3,District,MWI_3_03,Nkhatabay,female,aware_plhiv_num,Number PLHIV aware,8686.27323281897,700.077479662138,8694.47389108198,8690.68272874913,7414.60081757459,10036.6690010932
3,District,MWI_3_03,Nkhatabay,male,aware_plhiv_num,Number PLHIV aware,5750.55533342943,464.502453938453,5762.99067943054,5744.09257978422,4904.43994408978,6663.13086733899
3,District,MWI_3_04,Rumphi,both,plhiv,PLHIV,9537.40860323637,756.032862082218,9519.89803722389,9487.14601774425,8143.63423912294,11066.1043841134
3,District,MWI_3_04,Rumphi,female,plhiv,PLHIV,5489.51310360903,440.238332828741,5477.74623474626,5462.64553461036,4683.61145749083,6387.61713858948
3,District,MWI_3_04,Rumphi,male,plhiv,PLHIV,4047.89549962734,321.21628286611,4043.14370657085,4024.29163650834,3447.81292451733,4690.066317222
